auction_date_start,elevation,grade,auction_year,auction_week,month,season,bopf_price_lkr_per_kg,fx_lkr_per_usd_m,bopf_price_usd_per_kg,month_start_x,prod_high_kg_m,prod_low_kg_m,prod_med_kg_m,prod_total_kg_m,month_start_y,exports_qty_kg_m_total,fob_rs_per_kg_wavg_m,month_start,rain_mm_sum_w,gpr_index,gpr_high_risk_flag,kenya_bopf_price_usd_w,india_bopf_price_usd_w
5/31/2021,Low,BOPF,2021,22,5,SW_Monsoon,830.8155833,199.5843,4.162730151,5/1/2021,7632.48954,17468.92564,5999.07016,31100.48534,5/1/2021,23788241.23,1004.806715,5/1/2021,391.3030381,93.01,0,3.327838606,2.46899085
6/7/2021,High,BOPF,2021,23,6,SW_Monsoon,953.4278023,199.7377286,4.773398642,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.334926326,2.519862031
6/7/2021,Medium,BOPF,2021,23,6,SW_Monsoon,855.1373675,199.7377286,4.281301152,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.334926326,2.519862031
6/7/2021,Low,BOPF,2021,23,6,SW_Monsoon,720.6941021,199.7377286,3.608202152,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.334926326,2.519862031
6/14/2021,High,BOPF,2021,24,6,SW_Monsoon,966.7527882,199.7795286,4.839098356,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.18959759,2.42992492
6/14/2021,Medium,BOPF,2021,24,6,SW_Monsoon,900.6414469,199.7795286,4.508176856,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.18959759,2.42992492
6/14/2021,Low,BOPF,2021,24,6,SW_Monsoon,734.1866961,199.7795286,3.674984626,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.18959759,2.42992492
6/21/2021,High,BOPF,2021,25,6,SW_Monsoon,962.7680255,199.8813429,4.816697806,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.160715805,2.602523146
6/21/2021,Medium,BOPF,2021,25,6,SW_Monsoon,902.427838,199.8813429,4.514817767,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.160715805,2.602523146
6/21/2021,Low,BOPF,2021,25,6,SW_Monsoon,761.7890883,199.8813429,3.811206576,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.160715805,2.602523146
6/28/2021,High,BOPF,2021,26,6,SW_Monsoon,936.9474484,200.4679429,4.673801881,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.188830754,2.705281421
6/28/2021,Medium,BOPF,2021,26,6,SW_Monsoon,915.1546575,200.4679429,4.565092276,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.188830754,2.705281421
6/28/2021,Low,BOPF,2021,26,6,SW_Monsoon,771.8658805,200.4679429,3.850320752,6/1/2021,5930.98107,15615.51498,4521.52079,26068.01684,6/1/2021,26993854.02,1100.559526,6/1/2021,211.7106217,74.13,0,3.188830754,2.705281421
7/5/2021,High,BOPF,2021,27,7,SW_Monsoon,1006.311048,199.9011286,5.034043855,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.17468008,2.470513294
7/5/2021,Medium,BOPF,2021,27,7,SW_Monsoon,942.0696725,199.9011286,4.712678109,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.17468008,2.470513294
7/5/2021,Low,BOPF,2021,27,7,SW_Monsoon,834.0392163,199.9011286,4.172258668,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.17468008,2.470513294
7/12/2021,High,BOPF,2021,28,7,SW_Monsoon,965.40377,199.9007714,4.82941493,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.096039178,2.280464443
7/12/2021,Medium,BOPF,2021,28,7,SW_Monsoon,857.228514,199.9007714,4.288270165,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.096039178,2.280464443
7/12/2021,Low,BOPF,2021,28,7,SW_Monsoon,795.293902,199.9007714,3.978443386,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.096039178,2.280464443
7/19/2021,High,BOPF,2021,29,7,SW_Monsoon,977.1966856,199.8997143,4.888434629,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.08389282,2.496346705
7/19/2021,Medium,BOPF,2021,29,7,SW_Monsoon,788.506934,199.8997143,3.944512561,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.08389282,2.496346705
7/19/2021,Low,BOPF,2021,29,7,SW_Monsoon,839.8912781,199.8997143,4.201563174,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.08389282,2.496346705
7/26/2021,High,BOPF,2021,30,7,SW_Monsoon,985.564873,199.9062571,4.93013519,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.162573434,2.535614447
7/26/2021,Medium,BOPF,2021,30,7,SW_Monsoon,920.3188983,199.9062571,4.603752336,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.162573434,2.535614447
7/26/2021,Low,BOPF,2021,30,7,SW_Monsoon,729.7187546,199.9062571,3.650304723,7/1/2021,5848.25632,15688.97692,4847.55233,26384.78557,7/1/2021,25541932.4,1424.255203,7/1/2021,184.3680413,58.42,0,3.162573434,2.535614447
8/2/2021,High,BOPF,2021,31,8,SW_Monsoon,1064.851196,199.9,5.326919438,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,3.19760882,2.511342082
8/2/2021,Medium,BOPF,2021,31,8,SW_Monsoon,862.5868597,199.9,4.315091844,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,3.19760882,2.511342082
8/2/2021,Low,BOPF,2021,31,8,SW_Monsoon,785.1549817,199.9,3.927738778,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,3.19760882,2.511342082
8/9/2021,High,BOPF,2021,32,8,SW_Monsoon,916.9216432,199.9125,4.58661486,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,3.04289565,2.390256714
8/9/2021,Medium,BOPF,2021,32,8,SW_Monsoon,883.6525132,199.9125,4.420196402,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,3.04289565,2.390256714
8/9/2021,Low,BOPF,2021,32,8,SW_Monsoon,779.658823,199.9125,3.900000365,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,3.04289565,2.390256714
8/16/2021,High,BOPF,2021,33,8,SW_Monsoon,983.8051703,199.9145286,4.921128931,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.988811583,2.405811549
8/16/2021,Medium,BOPF,2021,33,8,SW_Monsoon,913.9252371,199.9145286,4.571579883,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.988811583,2.405811549
8/16/2021,Low,BOPF,2021,33,8,SW_Monsoon,792.7155632,199.9145286,3.965272403,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.988811583,2.405811549
8/23/2021,High,BOPF,2021,34,8,SW_Monsoon,1047.668044,199.95,5.239650134,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.989430821,2.359868113
8/23/2021,Medium,BOPF,2021,34,8,SW_Monsoon,868.5920907,199.95,4.344046465,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.989430821,2.359868113
8/23/2021,Low,BOPF,2021,34,8,SW_Monsoon,745.1792841,199.95,3.726828128,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.989430821,2.359868113
8/30/2021,High,BOPF,2021,35,8,SW_Monsoon,992.9491485,207.8075571,4.778214816,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.914716838,2.401457989
8/30/2021,Medium,BOPF,2021,35,8,SW_Monsoon,923.4184018,207.8075571,4.443622814,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.914716838,2.401457989
8/30/2021,Low,BOPF,2021,35,8,SW_Monsoon,846.0088798,207.8075571,4.071117006,8/1/2021,5062.74342,14932.59942,3877.30745,23872.65029,8/1/2021,25546809.41,1649.704013,8/1/2021,173.3935733,89.49,0,2.914716838,2.401457989
9/6/2021,High,BOPF,2021,36,9,SW_Monsoon,1019.765679,202.0889286,5.046123438,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.94072758,2.413464011
9/6/2021,Medium,BOPF,2021,36,9,SW_Monsoon,786.7279666,202.0889286,3.892979057,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.94072758,2.413464011
9/6/2021,Low,BOPF,2021,36,9,SW_Monsoon,791.9676261,202.0889286,3.918906551,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.94072758,2.413464011
9/13/2021,High,BOPF,2021,37,9,SW_Monsoon,1055.320448,200.0009,5.276578493,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.965522625,2.275083236
9/13/2021,Medium,BOPF,2021,37,9,SW_Monsoon,878.1288183,200.0009,4.390624334,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.965522625,2.275083236
9/13/2021,Low,BOPF,2021,37,9,SW_Monsoon,751.7780875,200.0009,3.758873523,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.965522625,2.275083236
9/20/2021,High,BOPF,2021,38,9,SW_Monsoon,992.0038469,200.0345286,4.95916307,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.907368963,2.288579114
9/20/2021,Medium,BOPF,2021,38,9,SW_Monsoon,849.8379008,200.0345286,4.248456038,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.907368963,2.288579114
9/20/2021,Low,BOPF,2021,38,9,SW_Monsoon,803.7600925,200.0345286,4.018106765,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.907368963,2.288579114
9/27/2021,High,BOPF,2021,39,9,SW_Monsoon,974.2853041,200.2989429,4.864155997,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.977888608,2.311191262
9/27/2021,Medium,BOPF,2021,39,9,SW_Monsoon,944.6500065,200.2989429,4.71620066,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.977888608,2.311191262
9/27/2021,Low,BOPF,2021,39,9,SW_Monsoon,797.4776237,200.2989429,3.981437008,9/1/2021,4203.94441,14875.73378,3671.69572,22751.37391,9/1/2021,23423501.98,1275.566998,9/1/2021,216.3347045,80.7,0,2.977888608,2.311191262
10/4/2021,High,BOPF,2021,40,10,NE_Monsoon,954.1863422,201.3107143,4.739868643,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.882017859,2.325956627
10/4/2021,Medium,BOPF,2021,40,10,NE_Monsoon,922.2315642,201.3107143,4.581135025,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.882017859,2.325956627
10/4/2021,Low,BOPF,2021,40,10,NE_Monsoon,832.1205265,201.3107143,4.133513358,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.882017859,2.325956627
10/11/2021,High,BOPF,2021,41,10,NE_Monsoon,962.734928,201.2216857,4.784449174,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.886972084,2.368295426
10/11/2021,Medium,BOPF,2021,41,10,NE_Monsoon,870.7102799,201.2216857,4.327119499,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.886972084,2.368295426
10/11/2021,Low,BOPF,2021,41,10,NE_Monsoon,686.2667527,201.2216857,3.410500962,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.886972084,2.368295426
10/18/2021,High,BOPF,2021,42,10,NE_Monsoon,1043.687329,200.5610286,5.203839135,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.826813656,2.453592439
10/18/2021,Medium,BOPF,2021,42,10,NE_Monsoon,862.6122808,200.5610286,4.300996494,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.826813656,2.453592439
10/18/2021,Low,BOPF,2021,42,10,NE_Monsoon,694.4942738,200.5610286,3.462757838,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.826813656,2.453592439
10/25/2021,High,BOPF,2021,43,10,NE_Monsoon,896.7175565,201.8336286,4.442855053,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.915568817,2.273087267
10/25/2021,Medium,BOPF,2021,43,10,NE_Monsoon,880.8524922,201.8336286,4.36425039,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.915568817,2.273087267
10/25/2021,Low,BOPF,2021,43,10,NE_Monsoon,824.2296987,201.8336286,4.083708471,10/1/2021,4900.30829,15221.9088,4054.86523,24177.08232,10/1/2021,24338334.9,1576.920186,10/1/2021,385.4885203,79.03,0,2.915568817,2.273087267
11/1/2021,High,BOPF,2021,44,11,NE_Monsoon,1008.101446,202.4908857,4.978502822,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.726654172,2.466742558
11/1/2021,Medium,BOPF,2021,44,11,NE_Monsoon,932.588888,202.4908857,4.605584516,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.726654172,2.466742558
11/1/2021,Low,BOPF,2021,44,11,NE_Monsoon,755.4325168,202.4908857,3.730698861,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.726654172,2.466742558
11/8/2021,High,BOPF,2021,45,11,NE_Monsoon,939.2248905,201.8868429,4.652234277,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.782369816,2.395017373
11/8/2021,Medium,BOPF,2021,45,11,NE_Monsoon,953.2860403,201.8868429,4.721882946,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.782369816,2.395017373
11/8/2021,Low,BOPF,2021,45,11,NE_Monsoon,827.1465007,201.8868429,4.097079775,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.782369816,2.395017373
11/15/2021,High,BOPF,2021,46,11,NE_Monsoon,1011.322013,201.9088,5.008806022,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.715644689,2.20057242
11/15/2021,Medium,BOPF,2021,46,11,NE_Monsoon,973.1046313,201.9088,4.819525604,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.715644689,2.20057242
11/15/2021,Low,BOPF,2021,46,11,NE_Monsoon,762.1964294,201.9088,3.774953986,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.715644689,2.20057242
11/22/2021,High,BOPF,2021,47,11,NE_Monsoon,989.8853523,201.4294143,4.914303881,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.852689204,2.41829181
11/22/2021,Medium,BOPF,2021,47,11,NE_Monsoon,960.3185665,201.4294143,4.767519034,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.852689204,2.41829181
11/22/2021,Low,BOPF,2021,47,11,NE_Monsoon,887.7007476,201.4294143,4.407006548,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.852689204,2.41829181
11/29/2021,High,BOPF,2021,48,11,NE_Monsoon,1013.463408,201.3031714,5.034512873,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.854335269,2.449581738
11/29/2021,Medium,BOPF,2021,48,11,NE_Monsoon,992.9759704,201.3031714,4.93273883,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.854335269,2.449581738
11/29/2021,Low,BOPF,2021,48,11,NE_Monsoon,777.8870223,201.3031714,3.86425617,11/1/2021,4127.6628,12699.76074,3237.28158,20064.70512,11/1/2021,25870115.18,1355.165791,11/1/2021,483.9145455,86.57,0,2.854335269,2.449581738
12/6/2021,High,BOPF,2021,49,12,NE_Monsoon,1040.636242,201.1796571,5.172671315,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.761599835,2.537031252
12/6/2021,Medium,BOPF,2021,49,12,NE_Monsoon,908.8088208,201.1796571,4.517399193,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.761599835,2.537031252
12/6/2021,Low,BOPF,2021,49,12,NE_Monsoon,741.0288195,201.1796571,3.683418244,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.761599835,2.537031252
12/13/2021,High,BOPF,2021,50,12,NE_Monsoon,1036.688506,201.4803714,5.14535733,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.919565795,2.562269891
12/13/2021,Medium,BOPF,2021,50,12,NE_Monsoon,964.1374847,201.4803714,4.785267556,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.919565795,2.562269891
12/13/2021,Low,BOPF,2021,50,12,NE_Monsoon,805.8279839,201.4803714,3.999535926,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.919565795,2.562269891
12/20/2021,High,BOPF,2021,51,12,NE_Monsoon,1018.624968,201.3298,5.059484329,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.791325226,2.53632369
12/20/2021,Medium,BOPF,2021,51,12,NE_Monsoon,987.1463658,201.3298,4.903130912,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.791325226,2.53632369
12/20/2021,Low,BOPF,2021,51,12,NE_Monsoon,756.2628893,201.3298,3.756338552,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.791325226,2.53632369
12/27/2021,High,BOPF,2021,52,12,NE_Monsoon,940.1326425,201.1032286,4.674875929,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.726675924,2.492833473
12/27/2021,Medium,BOPF,2021,52,12,NE_Monsoon,884.7980428,201.1032286,4.399720726,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.726675924,2.492833473
12/27/2021,Low,BOPF,2021,52,12,NE_Monsoon,758.6519746,201.1032286,3.772450497,12/1/2021,4566.34686,12720.34046,3236.89809,20523.58541,12/1/2021,24168291.87,1461.020697,12/1/2021,153.4010611,105.35,0,2.726675924,2.492833473
1/3/2022,High,BOPF,2022,1,1,NE_Monsoon,1102.54591,201.0277143,5.484546815,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.81781591,2.654434778
1/3/2022,Medium,BOPF,2022,1,1,NE_Monsoon,940.9844559,201.0277143,4.680869298,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.81781591,2.654434778
1/3/2022,Low,BOPF,2022,1,1,NE_Monsoon,783.6158103,201.0277143,3.89804865,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.81781591,2.654434778
1/10/2022,High,BOPF,2022,2,1,NE_Monsoon,994.703646,201.5662143,4.934872888,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.879131293,2.54299049
1/10/2022,Medium,BOPF,2022,2,1,NE_Monsoon,1068.55336,201.5662143,5.301252312,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.879131293,2.54299049
1/10/2022,Low,BOPF,2022,2,1,NE_Monsoon,795.0459479,201.5662143,3.944341321,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.879131293,2.54299049
1/17/2022,High,BOPF,2022,3,1,NE_Monsoon,986.5886433,202.1394,4.880734005,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.856194695,2.519430778
1/17/2022,Medium,BOPF,2022,3,1,NE_Monsoon,940.7153585,202.1394,4.653795146,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.856194695,2.519430778
1/17/2022,Low,BOPF,2022,3,1,NE_Monsoon,851.2213607,202.1394,4.211061083,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.856194695,2.519430778
1/24/2022,High,BOPF,2022,4,1,NE_Monsoon,1040.692501,201.5990714,5.162188961,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,3.051875231,2.578631479
1/24/2022,Medium,BOPF,2022,4,1,NE_Monsoon,880.0687067,201.5990714,4.365440279,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,3.051875231,2.578631479
1/24/2022,Low,BOPF,2022,4,1,NE_Monsoon,770.3365818,201.5990714,3.821131597,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,3.051875231,2.578631479
1/31/2022,High,BOPF,2022,5,1,NE_Monsoon,1061.28773,201.5592429,5.265388555,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.975612238,2.600136386
1/31/2022,Medium,BOPF,2022,5,1,NE_Monsoon,922.7904907,201.5592429,4.578259362,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.975612238,2.600136386
1/31/2022,Low,BOPF,2022,5,1,NE_Monsoon,748.6355163,201.5592429,3.714220721,1/1/2022,5559.37775,13486.16249,3822.93495,22868.47519,1/1/2022,19381990.9,1317.020186,1/1/2022,97.13222503,138.67,0,2.975612238,2.600136386
